station code,year,wqi,ph,do,bod,nitrate,locations,locations_full,water_quality
1925,2009,50.0,7.6,7.4,1.8,0.516,NAN,NAN,Good
1925,2011,47.0,7.4,5.8,1.0,0.516,KHUGA RIVER (CHURACHANDPUR),KHUGA RIVER (CHURACHANDPUR),Good
1925,2012,44.0,7.6,8.4,1.5,0.516,KHUGA RIVER (CHURACHANDPUR),KHUGA RIVER (CHURACHANDPUR),Good
1926,2007,43.0,7.9,8.4,0.8,0.516,KHUJAIROK RIVER,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.) MANIPUR",Good
1926,2008,42.0,7.6,9.6,1.8965,0.516,KHUJAIROK RIVER,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",Good
1926,2009,50.0,7.7,8.3,2.0,0.516,NAN,NAN,Good
1926,2011,54.0,7.7,5.5,1.2,0.516,KHUJAIROK,"KHUJAIROK, MOREH (CHANDEL DIST.)",Good
1926,2012,58.0,8.0,8.1,2.4,0.516,KHUJAIROK,"KHUJAIROK, MOREH (CHANDEL)",Average
1927,2007,44.0,7.2,6.9,1.5,0.516,SEKMAI RIVER,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",Good
1927,2011,47.0,7.2,5.4,1.1,0.516,SEKMAI RIVER,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",Good
1927,2012,58.0,7.5,8.5,3.6,0.516,SEKMAI R,"SEKMAI R, KAKCHING (THOUBAL)",Average
1980,2012,171.0,7.7,2.0,32.3,3.44,AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH,AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH,Bad
1980,2013,50.0,7.3,6.7,1.8965,7.0,AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH,AMLAKHADI AT PUNGAM ANKLESHWAR DISTT BHARUCH,Good
2,2013,45.0,0.0,6.7,1.8965,0.516,DAMANGANGA AT D/S OF MADHUBAN,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",Good
20,2003,98.0,62.0,6.9,0.4,0.21,CHALIYAR AT KOOLIMADU,"CHALIYAR AT KOOLIMADU, KERALA",Average
20,2006,33.0,6.95,6.917,0.467,0.112,CHALIYAR AT KOOLIMADU,"CHALIYAR AT KOOLIMADU, KERALA",Good
20,2007,34.0,6.7,6.9,0.5,0.2,CHALIYAR AT KOOLIMADU,"CHALIYAR AT KOOLIMADU, KERALA",Good
20,2008,33.0,6.9,6.8,0.4,0.52,CHALIYAR AT KOOLIMADU,"CHALIYAR AT KOOLIMADU, KERALA",Good
20,2009,34.0,6.9,6.9,0.5,0.23,NAN,NAN,Good
20,2010,35.0,7.1,7.0,0.5,0.44,CHALIYAR AT KOOLIMADU,CHALIYAR AT KOOLIMADU,Good
20,2011,35.0,7.1,7.1,0.6,0.4,CHALIYAR AT KOOLIMADU,"CHALIYAR AT KOOLIMADU, KERALA",Good
20,2012,36.0,7.2,7.3,0.6,0.31,CHALIYAR AT KOOLIMADU,CHALIYAR AT KOOLIMADU,Good
20,2013,40.0,7.4,7.3,0.8,0.31,CHALIYAR AT KOOLIMADU,"CHALIYAR AT KOOLIMADU, KERALA",Good
20,2014,43.0,7.5,7.0,0.8,0.4,CHALIYAR AT KOOLIMADU,"CHALIYAR AT KOOLIMADU, KERALA",Good
2047,2006,171.0,7.3,0.6,87.0,6.8,NNANCHOE (ATTAWA CHOE),NNANCHOE (ATTAWA CHOE),Bad
2047,2007,145.0,7.2,6.7,50.0,0.27,NNANCHOE (ATTAWA CHOE),"NNANCHOE (ATTAWA CHOE), CHANDIGARH",Bad
2048,2006,156.0,7.9,6.7,130.0,8.3,PATIALA KI RAO,PATIALA KI RAO,Bad
2048,2007,148.0,7.4,6.7,50.0,0.4,PATIALA KI RAO,"PATIALA KI RAO, CHANDIGARH",Bad
2049,2006,144.0,7.1,6.7,126.0,6.7,SUKHNA CHOE,SUKHNA CHOE,Bad
2049,2007,169.0,7.3,1.0,49.7,0.6,SUKHNA CHOE,"SUKHNA CHOE, CHANDIGARH",Bad
2050,2006,38.0,7.543,7.767,0.5,0.516,TLAWNG UPSTREAM AIZAWL,TLAWNG UPSTREAM AIZAWL,Good
2050,2007,47.0,7.9,6.7,0.4,0.516,TLAWNG UPSTREAM AIZAWL,"TLAWNG UPSTREAM AIZAWL, MIZORAM",Good
2050,2008,46.0,7.8,7.0,0.65,0.516,TLAWNG UPSTREAM AIZAWL,TLAWNG UPSTREAM AIZAWL,Good
2050,2009,46.0,7.8,7.4,0.9,0.516,NAN,NAN,Good
2050,2010,45.0,7.3,6.6,1.3,0.516,TLAWNG UPSTREAM AIZAWL,TLAWNG UPSTREAM AIZAWL,Good
2050,2011,34.0,7.1,8.1,1.0,0.11,TLAWNG UPSTREAM AIZAWL,TLAWNG UPSTREAM AIZAWL,Good
2050,2012,45.0,7.4,6.5,1.0,0.13,TLAWNG UPSTREAM AIZAWL,TLAWNG UPSTREAM AIZAWL,Good
2050,2013,51.0,7.5,7.1,1.9,1.0,TLAWNG UPSTREAM AIZAWL,TLAWNG UPSTREAM AIZAWL,Good
2050,2014,44.0,7.3,7.1,1.4,0.1,TLAWNG UPSTREAM AIZAWL,TLAWNG UPSTREAM AIZAWL,Good
2051,2006,50.0,8.143,7.167,0.6,0.516,TLAWNG DOWNSTREAM AIZAWL,TLAWNG DOWNSTREAM AIZAWL,Good
2051,2007,49.0,7.9,6.5,0.6,0.516,TLAWNG DOWNSTREAM AIZAWL,"TLAWNG DOWNSTREAM AIZAWL, MIZORAM",Good
2051,2008,47.0,7.8,7.2,0.93,0.1,TLAWNG DOWNSTREAM AIZAWL,TLAWNG DOWNSTREAM AIZAWL,Good
2051,2009,48.0,7.8,7.5,1.2,0.516,NAN,NAN,Good
2051,2010,44.0,7.2,6.8,1.5,0.516,TLAWNG DOWNSTREAM AIZAWL,TLAWNG DOWNSTREAM AIZAWL,Good
2051,2011,34.0,7.0,8.0,1.1,0.11,TLAWNG DOWNSTREAM AIZAWL,TLAWNG DOWNSTREAM AIZAWL,Good
2051,2012,46.0,7.5,6.3,0.9,0.14,TLAWNG DOWNSTREAM AIZAWL,TLAWNG DOWNSTREAM AIZAWL,Good
2051,2013,52.0,7.6,7.0,1.8,1.0,TLAWNG DOWNSTREAM AIZAWL,TLAWNG DOWNSTREAM AIZAWL,Good
2051,2014,44.0,7.3,7.2,1.5,0.1,TLAWNG DOWNSTREAM AIZAWL,TLAWNG DOWNSTREAM AIZAWL,Good
2052,2006,39.0,7.857,8.533,0.4,0.516,TUIRIAL UPPER CATCHMENT,TUIRIAL UPPER CATCHMENT,Good
2052,2007,44.0,7.8,7.3,0.5,0.516,TUIRIAL UPPER CATCHMENT,"TUIRIAL UPPER CATCHMENT, MIZORAM",Good
2052,2008,53.0,8.0,6.6,0.98,0.516,TUIRIAL UPPER CATCHMENT,TUIRIAL UPPER CATCHMENT,Good
2052,2009,47.0,7.8,8.1,1.3,0.516,NAN,NAN,Good
2052,2010,41.0,7.0,6.8,1.5,0.516,TUIRIAL UPPER CATCHMENT,TUIRIAL UPPER CATCHMENT,Good
2052,2011,41.0,7.2,6.9,1.1,0.11,TUIRIAL UPPER CATCHMENT,TUIRIAL UPPER CATCHMENT,Good
2052,2012,43.0,7.2,6.5,1.1,0.17,TUIRIAL UPPER CATCHMENT,TUIRIAL UPPER CATCHMENT,Good
2052,2013,56.0,7.9,7.2,1.9,0.95,TUIRIAL UPPER CATCHMENT,TUIRIAL UPPER CATCHMENT,Average
2052,2014,43.0,7.1,6.9,1.6,0.1,TUIRIAL UPPER CATCHMENT,TUIRIAL UPPER CATCHMENT,Good
2053,2006,38.0,7.793,8.867,0.5,0.516,TUIRIAL LOWER CATCHMENT,TUIRIAL LOWER CATCHMENT,Good
2053,2007,43.0,7.9,7.7,0.4,0.516,TUIRIAL LOWER CATCHMENT,"TUIRIAL LOWER CATCHMENT, MIZORAM",Good
2053,2008,51.0,7.9,6.7,1.03,0.516,TUIRIAL LOWER CATCHMENT,TUIRIAL LOWER CATCHMENT,Good
2053,2009,47.0,7.5,7.9,1.8,0.516,NAN,NAN,Good
2053,2010,42.0,6.7,6.4,1.4,0.516,TUIRIAL LOWER CATCHMENT,TUIRIAL LOWER CATCHMENT,Good
2053,2011,41.0,7.1,6.8,1.3,0.11,TUIRIAL LOWER CATCHMENT,TUIRIAL LOWER CATCHMENT,Good
2053,2012,38.0,6.9,6.9,1.1,0.18,TUIRIAL LOWER CATCHMENT,TUIRIAL LOWER CATCHMENT,Good
2053,2013,57.0,7.8,6.5,1.8,0.99,TUIRIAL LOWER CATCHMENT,TUIRIAL LOWER CATCHMENT,Average
2053,2014,42.0,7.1,6.8,1.4,0.2,TUIRIAL LOWER CATCHMENT,TUIRIAL LOWER CATCHMENT,Good
2072,2008,165.0,7.9,4.1,16.5,0.1,RIVER BHOGAVO D/S OF SURENDRANAGAR.,RIVER BHOGAVO D/S OF SURENDRANAGAR.,Bad
2072,2009,106.0,8.3,2.9,5.6,0.1,NAN,NAN,Bad
2072,2013,67.0,8.4,8.2,2.9,0.0,RIVER BHOGAVO D/S OF SURENDRANAGAR,RIVER BHOGAVO D/S OF SURENDRANAGAR,Average
2082,2008,59.0,7.9,6.3,1.83,1.22,TRIVENI SANGAM,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",Average
2082,2009,70.0,7.7,5.0,3.1,0.1,NAN,NAN,Average
2082,2011,63.0,8.4,6.2,1.3,0.24,TRIVENI SANGAM,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",Average
2082,2013,49.0,7.3,6.7,1.8965,0.0,TRIVENI SANGAM,TRIVENI SANGAM,Good
21,2003,99.0,9416.0,7.0,0.5,0.241,CHALIYAR AT KALLAPALLY,"CHALIYAR AT KALLAPALLY, KERALA",Average
21,2006,34.0,7.043,6.8,0.414,0.153,CHALIYAR AT CHUNGAPALLY,"CHALIYAR AT CHUNGAPALLY, KERALA",Good
21,2007,34.0,6.9,6.8,0.5,0.2,CHALIYAR AT CHUNGAPALLY,"CHALIYAR AT CHUNGAPALLY, KERALA",Good
21,2008,33.0,7.0,6.8,0.4,1.53,CHALIYAR AT CHUNGAPALLY,"CHALIYAR AT CHUNGAPALLY, KERALA",Good
21,2009,35.0,6.9,6.7,0.6,0.28,NAN,NAN,Good
21,2010,35.0,7.1,7.0,0.6,0.34,CHALIYAR AT CHUNGAPALLY,CHALIYAR AT CHUNGAPALLY,Good
21,2011,35.0,7.1,7.1,0.6,0.35,CHALIYAR AT CHUNGAPALLY,CHALIYAR AT CHUNGAPALLY,Good
21,2012,41.0,7.3,7.0,0.9,0.29,CHALIYAR AT CHUNGAPALLY,CHALIYAR AT CHUNGAPALLY,Good
21,2013,42.0,7.4,6.9,0.8,0.29,CHALIYAR AT CHUNGAPALLY,"CHALIYAR AT CHUNGAPALLY, KERALA",Good
21,2014,42.0,7.4,6.7,0.8,0.6,CHALIYAR AT CHUNGAPALLY,"CHALIYAR AT CHUNGAPALLY, KERALA",Good
2162,2008,67.0,7.2,5.9,4.04,0.65,ULHAS RIVER ATJAMBHUL WATER WORKS.,ULHAS RIVER ATJAMBHUL WATER WORKS.,Average
2162,2009,66.0,7.5,6.8,3.8,0.34,NAN,NAN,Average
2162,2010,65.0,7.6,6.6,3.4,0.68,ULHAS RIVER ATJAMBHUL WATER WORKS.,ULHAS RIVER ATJAMBHUL WATER WORKS.,Average
2162,2011,66.0,7.8,6.9,3.3,0.76,ULHAS ATJAMBHUL WATER WORKS.,ULHAS ATJAMBHUL WATER WORKS.,Average
2162,2012,61.0,7.6,6.7,2.9,0.76,ULHAS ATJAMBHUL WATER WORKS,ULHAS ATJAMBHUL WATER WORKS,Average
2162,2013,61.0,7.5,7.2,3.3,0.9,ULHAS RIVER ATJAMBHUL WATER WORKS.,ULHAS RIVER ATJAMBHUL WATER WORKS.,Average
2162,2014,75.0,7.6,6.6,4.7,0.7,ULHAS RIVER ATJAMBHUL WATER WORKS.,ULHAS RIVER ATJAMBHUL WATER WORKS.,Average
2164,2008,45.0,6.6,6.9,1.96,1.4,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,Good
2164,2009,51.0,7.3,6.9,2.2,1.25,NAN,NAN,Good
2164,2010,54.0,7.5,6.9,2.2,0.42,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,Good
2164,2011,61.0,7.8,6.7,2.5,0.83,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,Average
2164,2012,58.0,7.7,7.0,2.4,0.93,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,Average
2164,2013,58.0,7.5,6.9,2.8,1.0,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,Average
2164,2014,55.0,7.4,7.1,2.7,0.9,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,Good
2168,2008,170.0,7.3,0.7,45.6,1.32,MITHI RIVER,MITHI RIVER,Bad
2168,2009,164.0,7.6,3.3,19.4,1.78,NAN,NAN,Bad
2168,2010,161.0,7.4,3.4,31.5,3.32,MITHI RIVER,MITHI RIVER,Bad
2168,2011,162.0,7.4,3.2,46.0,1.67,MITHI RIVER,MITHI RIVER,Bad
2168,2012,158.0,7.6,4.9,55.5,2.18,MITHI RIVER,MITHI RIVER,Bad
2168,2013,160.0,7.4,3.6,30.5,1.5,MITHI RIVER,MITHI RIVER,Bad
2168,2014,160.0,7.4,3.6,31.3,2.2,MITHI RIVER,MITHI RIVER,Bad
2198,2008,148.0,7.0,5.2,16.3,0.35,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),Bad
2198,2009,126.0,7.2,5.4,11.7,0.78,NAN,NAN,Bad
2198,2010,149.0,7.4,6.4,37.8,1.79,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),Bad
2198,2011,76.0,7.4,6.2,5.1,0.95,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),Average
2198,2012,72.0,7.5,6.7,4.6,0.6,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),Average
2198,2013,74.0,7.6,6.3,4.4,1.86,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),Average
2198,2014,98.0,7.4,5.5,7.7,1.1,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),Average
2199,2008,46.0,6.6,6.8,2.13,2.72,SAVITRI RIVER AT OVALE VILLAGE.,SAVITRI RIVER AT OVALE VILLAGE.,Good
2199,2009,54.0,7.2,6.2,2.5,4.11,NAN,NAN,Good
2199,2010,61.0,7.5,6.3,2.9,1.93,SAVITRI AT OVALE VILLAGE.,SAVITRI AT OVALE VILLAGE.,Average
2199,2011,151.0,7.4,6.0,59.1,3.08,SAVITRI RIVER AT OVALE VILLAGE.,SAVITRI RIVER AT OVALE VILLAGE.,Bad
2199,2012,68.0,7.6,6.4,3.7,2.14,SAVITRI RIVER AT OVALE VILLAGE.,SAVITRI RIVER AT OVALE VILLAGE.,Average
2199,2013,68.0,7.7,6.8,3.6,4.57,SAVITRI RIVER AT OVALE VILLAGE.,SAVITRI RIVER AT OVALE VILLAGE.,Average
2199,2014,61.0,7.3,6.7,3.5,1.8,SAVITRI RIVER AT OVALE VILLAGE.,SAVITRI RIVER AT OVALE VILLAGE.,Average
2270,2008,53.0,7.3,5.4,1.8,0.06,RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",Good
2270,2009,43.0,6.9,7.4,2.0,0.15,NAN,NAN,Good
2270,2010,40.0,6.2,7.1,1.4,0.56,KHANDEPAR AT CODLI NR BDG,"KHANDEPAR AT CODLI NR BDG,U/S OPA WATERWORKS, SANGUEM",Good
2270,2011,38.0,6.2,7.4,1.3,0.41,RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",Good
2270,2012,37.0,6.8,7.3,1.2,0.12,KHANDEPAR AT CODLI NR BDG,"KHANDEPAR AT CODLI NR BDG, U/S OPA WATERWORKS,SANGUEM",Good
2270,2013,37.0,6.6,7.1,1.0,0.12,RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",Good
2270,2014,36.0,7.0,7.3,1.0,0.1,RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",Good
2271,2008,52.0,7.2,5.2,1.65,0.04,RIVER SAL PAZORKHONI,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",Good
2271,2009,48.0,7.0,5.4,1.7,0.92,NAN,NAN,Good
2271,2010,46.0,7.0,6.2,1.8,0.46,SAL PAZORKHONI,"SAL PAZORKHONI, CUNCOLIM (NR CULVERT MARGAONAN CANACONA N.H.)",Good
2271,2011,48.0,6.5,6.1,2.0,0.43,RIVER SAL PAZORKHONI,"RIVER SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",Good
2271,2012,46.0,6.9,6.1,1.8,0.19,SAL PAZORKHONI,"SAL PAZORKHONI, CUNCOLIM (NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",Good
2271,2013,44.0,6.6,6.3,1.6,0.19,RIVER SAL PAZORKHONI,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",Good
2271,2014,44.0,6.4,6.3,1.6,1.4,RIVER SAL PAZORKHONI,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",Good
2272,2008,50.0,7.1,6.2,2.1,0.09,RIVER KUSHAWATI NEAR BUND AT KEVONA,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",Good
2272,2009,48.0,7.2,6.6,1.9,0.34,NAN,NAN,Good
2272,2010,44.0,6.0,6.8,1.9,0.75,KUSHAWATI NEAR BUND AT KEVONA,"KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",Good
2272,2011,37.0,6.2,7.3,1.2,0.33,RIVER KUSHAWATI NEAR BUND AT KEVONA,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",Good
2272,2012,38.0,6.6,6.7,1.0,0.22,RIVER KUSHAWATI NEAR BUND AT KEVONA,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",Good
2272,2013,40.0,6.6,6.7,1.3,0.22,RIVER KUSHAWATI NEAR BUND AT KEVONA,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",Good
2272,2014,38.0,6.9,7.0,1.2,0.3,RIVER KUSHAWATI NEAR BUND AT KEVONA,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",Good
2273,2009,61.0,7.5,5.1,2.3,0.38,NAN,NAN,Average
2273,2010,45.0,6.8,6.2,1.7,0.61,SAL NEAR HOTEL LEELA MOBOR,"SAL NEAR HOTEL LEELA MOBOR, CAVELOSSIM",Good
2273,2011,46.0,6.3,6.2,1.8,0.31,RIVER SAL NEAR HOTEL LEELA MOBOR,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",Good
2273,2012,50.0,7.3,5.9,1.6,0.14,RIVER SAL NEAR HOTEL LEELA MOBOR,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",Good
2273,2013,58.0,7.7,5.6,1.7,0.14,RIVER SAL NEAR HOTEL LEELA MOBOR,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",Average
2273,2014,55.0,7.6,5.4,1.4,0.1,RIVER SAL NEAR HOTEL LEELA MOBOR,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",Good
2274,2008,58.0,7.0,3.6,2.0,0.09,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,Average
2274,2009,47.0,6.8,7.3,2.5,0.42,NAN,NAN,Good
2274,2010,43.0,6.2,6.3,1.5,0.59,MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,Good
2274,2011,47.0,5.9,6.0,1.8,0.31,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,Good
2274,2012,57.0,6.6,4.5,2.4,0.16,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,Average
2274,2013,55.0,6.7,4.2,2.0,0.16,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,Good
2274,2014,49.0,6.8,5.3,1.8,0.3,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,Good
2275,2008,52.0,7.2,6.8,2.6,0.08,RIVER CHAPORA NEAR ALORNA FORT ,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",Good
2275,2009,45.0,6.9,7.2,2.2,0.28,NAN,NAN,Good
2275,2010,41.0,6.3,7.0,1.6,0.42,RIVER CHAPORA NEAR ALORNA FORT ,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",Good
2275,2011,42.0,6.2,6.8,1.6,0.18,RIVER CHAPORA NEAR ALORNA FORT ,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",Good
2275,2012,41.0,6.8,7.0,1.6,0.66,RIVER CHAPORA NEAR ALORNA FORT ,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",Good
2275,2013,38.0,7.0,7.0,1.2,0.66,RIVER CHAPORA NEAR ALORNA FORT ,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",Good
2275,2014,38.0,7.0,6.9,1.1,0.1,RIVER CHAPORA NEAR ALORNA FORT ,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",Good
2276,2008,50.0,7.1,8.1,3.2,0.21,RIVER BICHOLIM VARAZAN NAGAR ,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",Good
2276,2009,52.0,6.8,7.0,3.0,0.32,NAN,NAN,Good
2276,2010,44.0,6.6,6.9,1.9,0.83,RIVER BICHOLIM VARAZAN NAGAR ,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",Good
2276,2011,46.0,6.3,6.7,2.0,0.44,RIVER BICHOLIM VARAZAN NAGAR,RIVER BICHOLIM VARAZAN NAGAR,Good
2276,2012,45.0,6.5,7.4,2.3,0.49,BICHOLIM VARAZAN NAGAR,"BICHOLIM VARAZAN NAGAR, BICHOLIM",Good
2276,2013,44.0,6.8,7.0,2.0,0.49,RIVER BICHOLIM VARAZAN NAGAR ,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",Good
2276,2014,41.0,6.8,7.4,1.7,0.4,RIVER BICHOLIM VARAZAN NAGAR ,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",Good
2284,2008,38.0,6.8,7.1,1.2,0.4,R NEYYAR AT ARUVIPURAM,R NEYYAR AT ARUVIPURAM,Good
2284,2009,36.0,6.7,6.6,0.7,0.32,NAN,NAN,Good
2284,2010,33.0,6.7,7.4,0.7,0.51,R NEYYAR AT ARUVIPURAM,R NEYYAR AT ARUVIPURAM,Good
2284,2011,35.0,7.2,7.6,0.6,0.65,R NEYYAR AT ARUVIPURAM,R NEYYAR AT ARUVIPURAM,Good
2284,2012,40.0,7.3,7.0,0.8,0.18,R NEYYAR AT ARUVIPURAM,R NEYYAR AT ARUVIPURAM,Good
2284,2013,36.0,7.2,6.9,0.5,0.18,R NEYYAR AT ARUVIPURAM,R NEYYAR AT ARUVIPURAM,Good
2284,2014,33.0,7.0,7.2,0.6,0.0,R NEYYAR AT ARUVIPURAM,R NEYYAR AT ARUVIPURAM,Good
2285,2008,36.0,6.7,6.4,0.5,0.2,R MAMOM AT MAMOM BRIDGE,R MAMOM AT MAMOM BRIDGE,Good
2285,2009,37.0,6.7,6.4,0.7,0.34,NAN,NAN,Good
2285,2010,35.0,6.8,7.0,0.7,0.43,R MAMOM AT MAMOM BRIDGE,R MAMOM AT MAMOM BRIDGE,Good
2285,2011,33.0,7.1,7.8,0.7,0.87,R MAMOM AT MAMOM BRIDGE,R MAMOM AT MAMOM BRIDGE,Good
2285,2012,39.0,7.3,7.3,0.9,0.23,R MAMOM AT MAMOM BRIDGE,R MAMOM AT MAMOM BRIDGE,Good
2285,2013,41.0,7.2,6.2,0.8,0.23,R MAMOM AT MAMOM BRIDGE,R MAMOM AT MAMOM BRIDGE,Good
2285,2014,38.0,7.1,6.8,0.8,0.0,R MAMOM AT MAMOM BRIDGE,R MAMOM AT MAMOM BRIDGE,Good
2286,2008,48.0,6.9,3.5,0.7,0.15,R AYROOR AT AYROOR BRIDGE,R AYROOR AT AYROOR BRIDGE,Good
2286,2009,42.0,6.6,5.4,0.9,0.26,NAN,NAN,Good
2286,2010,46.0,6.9,5.3,1.3,0.66,R AYROOR AT AYROOR BRIDGE,R AYROOR AT AYROOR BRIDGE,Good
2286,2011,42.0,6.9,6.3,1.3,0.99,R AYROOR AT AYROOR BRIDGE,R AYROOR AT AYROOR BRIDGE,Good
2286,2012,43.0,7.3,6.7,1.1,0.35,R AYROOR AT AYROOR BRIDGE,R AYROOR AT AYROOR BRIDGE,Good
2286,2013,41.0,7.3,6.7,0.8,0.35,R AYROOR AT AYROOR BRIDGE,R AYROOR AT AYROOR BRIDGE,Good
